"yearmonth","country","value"
200710,"Argentina",5626609
200711,"Argentina",1728976
200712,"Argentina",9392797
200801,"Argentina",5896032
200802,"Argentina",2254700
200803,"Argentina",1945644
200804,"Argentina",1178483
200805,"Argentina",2479893
200806,"Argentina",1665559
200807,"Argentina",12115257
200808,"Argentina",2420835
200809,"Argentina",5657296
200810,"Argentina",17286549
200811,"Argentina",3020155
200812,"Argentina",3998278
200901,"Argentina",4185693
200902,"Argentina",2861303
200903,"Argentina",17927133
200904,"Argentina",3198581
200905,"Argentina",5098975
200906,"Argentina",20132861
200907,"Argentina",3973296
200908,"Argentina",10242496
200909,"Argentina",1821713
200910,"Argentina",2198545
200911,"Argentina",2129737
200912,"Argentina",2237238
201001,"Argentina",1223033
201002,"Argentina",3256318
201003,"Argentina",2503982
201004,"Argentina",1718972
201005,"Argentina",1830605
201006,"Argentina",11954272
201007,"Argentina",2264612
201008,"Argentina",12352952
201009,"Argentina",14557946
201010,"Argentina",3737269
201011,"Argentina",19009747
201012,"Argentina",3032309
201101,"Argentina",16116295
201102,"Argentina",6293309
201103,"Argentina",2954302
201104,"Argentina",16626458
201105,"Argentina",2815636
201106,"Argentina",4335004
201107,"Argentina",2485107
201108,"Argentina",19577265
201109,"Argentina",15487271
201110,"Argentina",2304953
201111,"Argentina",13397661
201112,"Argentina",10828649
201201,"Argentina",8957180
201202,"Argentina",13350478
201203,"Argentina",10965004
201204,"Argentina",10674425
201205,"Argentina",3587250
201206,"Argentina",4600914
201207,"Argentina",8314602
201208,"Argentina",20518269
201209,"Argentina",12007196
201210,"Argentina",15211098
201211,"Argentina",20004844
201212,"Argentina",23560001
201301,"Argentina",8089629
201302,"Argentina",18717909
201303,"Argentina",4323322
201304,"Argentina",7944477
201305,"Argentina",9660252
201306,"Argentina",7923632
201307,"Argentina",12180852
201308,"Argentina",26700792
201309,"Argentina",14956178
201310,"Argentina",23950167
201311,"Argentina",12098641
201312,"Argentina",9750710
201401,"Argentina",20024787
201402,"Argentina",14032699
201403,"Argentina",16785541
201404,"Argentina",10324107
201405,"Argentina",5615393
201406,"Argentina",19709290
201407,"Argentina",4109379
201408,"Argentina",31123191
201409,"Argentina",8231488
201410,"Argentina",11471110
201411,"Argentina",20964043
201412,"Argentina",17469202
201501,"Argentina",21166726
201502,"Argentina",4049592
201503,"Argentina",24265158
201504,"Argentina",3488125
201505,"Argentina",4472386
201506,"Argentina",18914190
201507,"Argentina",14701868
201508,"Argentina",27593666
201509,"Argentina",16290752
201510,"Argentina",24998088
201511,"Argentina",20861074
201512,"Argentina",9581597
201601,"Argentina",30300069
201602,"Argentina",5766057
201603,"Argentina",11864978
201604,"Argentina",3799008
201605,"Argentina",12049377
201606,"Argentina",22065440
201607,"Argentina",16189029
201608,"Argentina",26577854
201609,"Argentina",5471594
201610,"Argentina",25125344
201611,"Argentina",14269832
201612,"Argentina",2506370
201701,"Argentina",4782778
201702,"Argentina",34459203
201703,"Argentina",6361535
201704,"Argentina",4993296
201705,"Argentina",25502638
201706,"Argentina",11297079
201707,"Argentina",36492185
201708,"Argentina",7298893
201709,"Argentina",21450709
201710,"Argentina",27562530
201711,"Argentina",10789461
201712,"Argentina",21101751
201801,"Argentina",29357969
201802,"Argentina",28577768
201803,"Argentina",6510178
201804,"Argentina",12186951
201805,"Argentina",9346294
201806,"Argentina",8564107
201807,"Argentina",22811565
201808,"Argentina",21125881
201809,"Argentina",9366957
201810,"Argentina",38855956
201811,"Argentina",35632195
201812,"Argentina",14335630
201901,"Argentina",2738674
201902,"Argentina",19959375
201903,"Argentina",26176421
201904,"Argentina",10832242
201905,"Argentina",22594818
201906,"Argentina",15562154
201907,"Argentina",5906455
201908,"Argentina",41388289
201909,"Argentina",9950920
201910,"Argentina",30506402
201911,"Argentina",20869542
201912,"Argentina",33212702
202001,"Argentina",23076353
202002,"Argentina",17631584
202003,"Argentina",16016485
202004,"Argentina",17348097
202005,"Argentina",16591263
202006,"Argentina",40397240
202007,"Argentina",16229338
202008,"Argentina",22855758
202009,"Argentina",29506522
202010,"Argentina",29575071
202011,"Argentina",32256812
202012,"Argentina",20106295
202101,"Argentina",18173810
202102,"Argentina",20189106
202103,"Argentina",22251515
202104,"Argentina",3765135
202105,"Argentina",18297523
202106,"Argentina",32201608
202107,"Argentina",27369352
202108,"Argentina",5762798
202109,"Argentina",43168111
202110,"Argentina",7900061
202111,"Argentina",26010152
202112,"Argentina",40562115
200004,"Armenia",16873
200006,"Armenia",7505
200009,"Armenia",8214
200010,"Armenia",9825
200102,"Armenia",37819
200104,"Armenia",4201
200106,"Armenia",9158
200108,"Armenia",4707
200109,"Armenia",16954
200110,"Armenia",5785
200204,"Armenia",4118
200206,"Armenia",7006
200208,"Armenia",1400
200210,"Armenia",16498
200302,"Armenia",1149
200304,"Armenia",1315
200305,"Armenia",3048
200311,"Armenia",8668
200405,"Armenia",632
200410,"Armenia",2465
200505,"Armenia",9722
200507,"Armenia",20
200607,"Armenia",1003
200608,"Armenia",14872
200610,"Armenia",12740
200701,"Armenia",31002
200703,"Armenia",46056
200705,"Armenia",6510
200708,"Armenia",30660
200709,"Armenia",1980
200710,"Armenia",40501
200711,"Armenia",3786
200712,"Armenia",57441
200802,"Armenia",19609
200804,"Armenia",1344
200806,"Armenia",27299
200807,"Armenia",41357
200809,"Armenia",4000
200811,"Armenia",535
200901,"Armenia",8780
200908,"Armenia",106
200909,"Armenia",5638
200911,"Armenia",133
201003,"Armenia",13487
201004,"Armenia",3272
201008,"Armenia",9114
201009,"Armenia",20770
201101,"Armenia",14026
201102,"Armenia",2505
201103,"Armenia",3764
201105,"Armenia",1346
201107,"Armenia",61
201108,"Armenia",11939
201109,"Armenia",6369
201110,"Armenia",5706
201111,"Armenia",662
201112,"Armenia",299
201201,"Armenia",8211
201202,"Armenia",4776
201203,"Armenia",5606
201204,"Armenia",2118
201206,"Armenia",13636
201207,"Armenia",102
201208,"Armenia",2592
201209,"Armenia",403
201301,"Armenia",23079
201302,"Armenia",52
201303,"Armenia",647
201304,"Armenia",1778
201305,"Armenia",721
201307,"Armenia",19915
201308,"Armenia",18269
201309,"Armenia",26
201310,"Armenia",2641
201311,"Armenia",1901
201401,"Armenia",2116
201403,"Armenia",15759
201404,"Armenia",11151
201405,"Armenia",2257
201406,"Armenia",6074
201407,"Armenia",14455
201408,"Armenia",11978
201411,"Armenia",16388
201412,"Armenia",563
201501,"Armenia",150
201502,"Armenia",14000
201505,"Armenia",2393
201506,"Armenia",1020
201507,"Armenia",29009
201508,"Armenia",13353
201509,"Armenia",5098
201510,"Armenia",2923
201511,"Armenia",3799
201512,"Armenia",12945
201601,"Armenia",6958
201602,"Armenia",8574
201603,"Armenia",217
201604,"Armenia",15845
201605,"Armenia",124
201606,"Armenia",14845
201607,"Armenia",4416
201608,"Armenia",10235
201609,"Armenia",1109
201610,"Armenia",429
201611,"Armenia",2515
201612,"Armenia",4288
201701,"Armenia",192
201702,"Armenia",341
201703,"Armenia",3236
201704,"Armenia",528
201705,"Armenia",17925
201706,"Armenia",1368
201707,"Armenia",14050
201708,"Armenia",1341
201709,"Armenia",20891
201710,"Armenia",3890
201711,"Armenia",29469
201712,"Armenia",8974
201801,"Armenia",4157
201802,"Armenia",17935
201803,"Armenia",17113
201804,"Armenia",242
201805,"Armenia",4859
201806,"Armenia",33651
201807,"Armenia",21081
201808,"Armenia",43685
201809,"Armenia",34713
201810,"Armenia",4978
201811,"Armenia",12756
201812,"Armenia",50795
201901,"Armenia",13543
201902,"Armenia",43035
201903,"Armenia",25772
201904,"Armenia",26033
201905,"Armenia",20060
201906,"Armenia",2965
201907,"Armenia",8247
201908,"Armenia",78091
201909,"Armenia",51881
201910,"Armenia",24984
201911,"Armenia",18787
201912,"Armenia",12508
202001,"Armenia",5779
202002,"Armenia",26857
202003,"Armenia",8004
202004,"Armenia",1341
202005,"Armenia",1066
202006,"Armenia",3330
202008,"Armenia",3483
202009,"Armenia",8847
202010,"Armenia",11544
202011,"Armenia",9581
202012,"Armenia",1325
202101,"Armenia",1511
202102,"Armenia",22288
202103,"Armenia",18242
202104,"Armenia",17403
202105,"Armenia",13621
202106,"Armenia",33756
202107,"Armenia",74546
202108,"Armenia",70017
202109,"Armenia",59280
202110,"Armenia",16883
202111,"Armenia",14310
202112,"Armenia",26098
200504,"Aruba",1858
200606,"Aruba",1807
200611,"Aruba",2879
200612,"Aruba",165
200706,"Aruba",2073
200809,"Aruba",42159
200907,"Aruba",1266
201010,"Aruba",6711
201011,"Aruba",6571
201205,"Aruba",31360
201308,"Aruba",4411
201312,"Aruba",14406
201401,"Aruba",5498
201403,"Aruba",19
201404,"Aruba",835
201406,"Aruba",2576
201409,"Aruba",103
201501,"Aruba",764
201502,"Aruba",1214
201505,"Aruba",3090
201507,"Aruba",11536
201508,"Aruba",77
201510,"Aruba",60
201601,"Aruba",959
201602,"Aruba",672
201603,"Aruba",2551
201606,"Aruba",81978
201607,"Aruba",2535
201611,"Aruba",814
201612,"Aruba",3991
201701,"Aruba",91357
201703,"Aruba",359
201707,"Aruba",1102
201710,"Aruba",1001
201806,"Aruba",2802
201810,"Aruba",50
201902,"Aruba",131
201904,"Aruba",85
201906,"Aruba",1087
201908,"Aruba",8
201912,"Aruba",1
202002,"Aruba",1236
202003,"Aruba",9
202005,"Aruba",638
202104,"Aruba",183
202106,"Aruba",101
202107,"Aruba",3542
202108,"Aruba",801
202109,"Aruba",15284
202110,"Aruba",195
202111,"Aruba",1977
202112,"Aruba",3189
200001,"Australia",345929663
200002,"Australia",524030514
200003,"Australia",548750826
200004,"Australia",430822548
200005,"Australia",494061109
200006,"Australia",496763801
200007,"Australia",563315598
200008,"Australia",535902035
200009,"Australia",609622712
200010,"Australia",585254503
200011,"Australia",780997407
200012,"Australia",566455689
200101,"Australia",395279652
200102,"Australia",502545635
200103,"Australia",556225156
200104,"Australia",454191181
200105,"Australia",537467351
200106,"Australia",571202124
200107,"Australia",533060662
200108,"Australia",633425599
200109,"Australia",639956723
200110,"Australia",608237171
200111,"Australia",586367222
200112,"Australia",544585652
200201,"Australia",494192325
200202,"Australia",511584225
200203,"Australia",538030169
200204,"Australia",638072541
200205,"Australia",596246947
200206,"Australia",483212365
200207,"Australia",646822823
200208,"Australia",605305449
200209,"Australia",628367396
200210,"Australia",617542846
200211,"Australia",623518711
200212,"Australia",583752423
200301,"Australia",455851669
200302,"Australia",532762147
200303,"Australia",540759596
200304,"Australia",520775232
200305,"Australia",604846580
200306,"Australia",543620086
200307,"Australia",669522858
200308,"Australia",539928674
200309,"Australia",634780519
200310,"Australia",638411163
200311,"Australia",562459422
200312,"Australia",574831541
200401,"Australia",454637209
200402,"Australia",496699716
200403,"Australia",565994336
200404,"Australia",650316853
200405,"Australia",598088824
200406,"Australia",613696702
200407,"Australia",574129612
200408,"Australia",624696217
200409,"Australia",726259704
200410,"Australia",703098043
200411,"Australia",743618620
200412,"Australia",664209031
200501,"Australia",458355312
200502,"Australia",580851536
200503,"Australia",649749902
200504,"Australia",585017407
200505,"Australia",578069405
200506,"Australia",634016371
200507,"Australia",661275201
200508,"Australia",676657438
200509,"Australia",627055209
200510,"Australia",569306389
200511,"Australia",684921052
200512,"Australia",580776541
200601,"Australia",429678821
200602,"Australia",536768235
200603,"Australia",590171041
200604,"Australia",572475574
200605,"Australia",678963107
200606,"Australia",598116945
200607,"Australia",673194071
200608,"Australia",785106057
200609,"Australia",853157010
200610,"Australia",762292366
200611,"Australia",772408593
200612,"Australia",597787323
200701,"Australia",536730010
200702,"Australia",595445408
200703,"Australia",659109752
200704,"Australia",632901822
200705,"Australia",685374531
200706,"Australia",667378689
200707,"Australia",798907524
200708,"Australia",737595845
200709,"Australia",679346465
200710,"Australia",778078167
200711,"Australia",724797695
200712,"Australia",700986471
200801,"Australia",504205290
200802,"Australia",631071720
200803,"Australia",576996569
200804,"Australia",716519627
200805,"Australia",657458863
200806,"Australia",741507274
200807,"Australia",719463344
200808,"Australia",830623415
200809,"Australia",762962639
200810,"Australia",847008248
200811,"Australia",640120981
200812,"Australia",670743839
200901,"Australia",431568002
200902,"Australia",509390220
200903,"Australia",570172990
200904,"Australia",610716970
200905,"Australia",540168875
200906,"Australia",554588665
200907,"Australia",691604784
200908,"Australia",617450912
200909,"Australia",633951260
200910,"Australia",617361875
200911,"Australia",648851322
200912,"Australia",607381189
201001,"Australia",479788966
201002,"Australia",578710459
201003,"Australia",619995746
201004,"Australia",664396359
201005,"Australia",623130676
201006,"Australia",654444047
201007,"Australia",605757194
201008,"Australia",624156765
201009,"Australia",623829638
201010,"Australia",620114160
201011,"Australia",671737564
201012,"Australia",586437459
201101,"Australia",469702064
201102,"Australia",535651908
201103,"Australia",601899404
201104,"Australia",559319861
201105,"Australia",595983623
201106,"Australia",566871052
201107,"Australia",569884797
201108,"Australia",676665804
201109,"Australia",643444858
201110,"Australia",622454025
201111,"Australia",660608916
201112,"Australia",536957635
201201,"Australia",446715470
201202,"Australia",552860283
201203,"Australia",525557073
201204,"Australia",488026244
201205,"Australia",643700410
201206,"Australia",550348821
201207,"Australia",694206429
201208,"Australia",605945442
201209,"Australia",560260154
201210,"Australia",597144476
201211,"Australia",645068985
201212,"Australia",562291268
201301,"Australia",481509719
201302,"Australia",468694006
201303,"Australia",493396530
201304,"Australia",477592793
201305,"Australia",557704156
201306,"Australia",468314494
201307,"Australia",535481994
201308,"Australia",547110903
201309,"Australia",504141743
201310,"Australia",587106094
201311,"Australia",500256793
201312,"Australia",514314030
201401,"Australia",373887579
201402,"Australia",424422580
201403,"Australia",474820136
201404,"Australia",439358163
201405,"Australia",469633454
201406,"Australia",487733143
201407,"Australia",515996249
201408,"Australia",538575278
201409,"Australia",579796292
201410,"Australia",555019733
201411,"Australia",556950689
201412,"Australia",546131695
201501,"Australia",347457919
201502,"Australia",501816433
201503,"Australia",463144244
201504,"Australia",427765246
201505,"Australia",487610006
201506,"Australia",484704319
201507,"Australia",514954241
201508,"Australia",505723085
201509,"Australia",585382646
201510,"Australia",586362504
201511,"Australia",521844581
201512,"Australia",525617494
201601,"Australia",421735093
201602,"Australia",557285521
201603,"Australia",548022380
201604,"Australia",484588400
201605,"Australia",479594384
201606,"Australia",513441602
201607,"Australia",482361661
201608,"Australia",564949961
201609,"Australia",550130953
201610,"Australia",540968322
201611,"Australia",556465746
201612,"Australia",521215006
201701,"Australia",416596180
201702,"Australia",510114105
201703,"Australia",566277206
201704,"Australia",479803083
201705,"Australia",585172892
201706,"Australia",510019081
201707,"Australia",564717877
201708,"Australia",610333433
201709,"Australia",608664629
201710,"Australia",619513278
201711,"Australia",639126548
201712,"Australia",531052163
201801,"Australia",472604825
201802,"Australia",510584453
201803,"Australia",583024482
201804,"Australia",488399123
201805,"Australia",561491243
201806,"Australia",522978181
201807,"Australia",602997108
201808,"Australia",642320401
201809,"Australia",665741341
201810,"Australia",713788981
201811,"Australia",637569171
201812,"Australia",604802224
201901,"Australia",463275083
201902,"Australia",521231835
201903,"Australia",566824990
201904,"Australia",574018979
201905,"Australia",609252160
201906,"Australia",534994615
201907,"Australia",680773008
201908,"Australia",679580225
201909,"Australia",620368444
201910,"Australia",736764283
201911,"Australia",599354370
201912,"Australia",547486179
202001,"Australia",441806826
202002,"Australia",499503825
202003,"Australia",556481367
202004,"Australia",481299684
202005,"Australia",490990078
202006,"Australia",579784325
202007,"Australia",594956378
202008,"Australia",597115607
202009,"Australia",609616490
202010,"Australia",606902182
202011,"Australia",572249639
202012,"Australia",615742162
202101,"Australia",499781313
202102,"Australia",513370469
202103,"Australia",615729660
202104,"Australia",492304732
202105,"Australia",600445934
202106,"Australia",674352837
202107,"Australia",659141721
202108,"Australia",718465480
202109,"Australia",773772791
202110,"Australia",643592414
202111,"Australia",719011130
202112,"Australia",709835287
200001,"Austria",10234088
200002,"Austria",9511153
200003,"Austria",7397668
200004,"Austria",9138025
200005,"Austria",10980970
200006,"Austria",10914880
200007,"Austria",6551812
200008,"Austria",7369290
200009,"Austria",8751327
200010,"Austria",9358698
200011,"Austria",11630555
200012,"Austria",11338304
200101,"Austria",7508259
200102,"Austria",4684961
200103,"Austria",6321311
200104,"Austria",9077758
200105,"Austria",7861040
200106,"Austria",8940087
200107,"Austria",6773394
200108,"Austria",9546219
200109,"Austria",9377425
200110,"Austria",9459041
200111,"Austria",15312188
200112,"Austria",12925282
200201,"Austria",13408561
200202,"Austria",9314812
200203,"Austria",11701455
200204,"Austria",13483176
200205,"Austria",9759183
200206,"Austria",8158384
200207,"Austria",11521451
200208,"Austria",13560157
200209,"Austria",15084915
200210,"Austria",11338664
200211,"Austria",14250388
200212,"Austria",25164411
200301,"Austria",8774722
